epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
79	3.5622	22.9947	|	3.8815	3.0249	5.9172	21.9512	|	3.5904	3.2687	12.9717	21.4286	|  Best result at epoch 20
80	8.9269	16.7394	|	3.1290	2.5822	24.1570	14.6341	|	3.4557	2.8653	16.2369	19.0476	|  Best result at epoch 20
81	5.0558	17.6798	|	3.3666	2.9394	18.3979	21.9512	|	3.3203	3.1935	19.5189	30.9524	|  Best result at epoch 20
82	2.9167	16.8514	|	3.3101	2.8157	19.7659	17.0732	|	3.2584	2.8989	21.0187	30.9524	|  Best result at epoch 20
83	3.4935	17.3905	|	3.4010	2.8007	17.5634	21.9512	|	3.2751	2.3700	20.6154	28.5714	|  Best result at epoch 20
84	3.8625	15.8476	|	3.0481	2.3204	26.1170	19.5122	|	3.4556	2.9637	16.2399	16.6667	|  Best result at epoch 20
85	3.1430	23.9228	|	3.8238	2.6396	7.3152	21.9512	|	3.6992	3.2291	10.3343	26.1905	|  Best result at epoch 20
86	8.2013	15.2689	|	2.9087	2.1300	29.4965	21.9512	|	3.4109	2.9693	17.3228	16.6667	|  Best result at epoch 20
87	4.5850	16.6325	|	3.1866	2.8660	22.7593	24.3902	|	3.3819	2.7898	18.0253	26.1905	|  Best result at epoch 20
88	2.7361	16.0898	|	3.0540	2.2707	25.9751	19.5122	|	3.5350	3.1271	14.3155	14.2857	|  Best result at epoch 20
89	3.5227	14.8509	|	3.0348	2.5055	26.4402	21.9512	|	3.2709	3.0412	20.7159	28.5714	|  Best result at epoch 20
90	3.1726	15.9284	|	3.1557	3.0192	23.5078	21.9512	|	3.1735	2.8968	23.0771	33.3333	|  Best result at epoch 20
91	2.8722	16.5967	|	3.1412	2.5042	23.8599	21.9512	|	3.5615	3.1802	13.6714	23.8095	|  Best result at epoch 20
92	2.7303	16.4678	|	3.1132	2.5860	24.5392	24.3902	|	3.5413	3.2731	14.1624	19.0476	|  Best result at epoch 20
93	2.7561	16.6747	|	3.1404	2.5634	23.8802	19.5122	|	3.5364	3.3808	14.2817	23.8095	|  Best result at epoch 20
94	2.4045	16.6708	|	3.1908	2.8971	22.6573	17.0732	|	3.2500	3.1159	21.2226	26.1905	|  Best result at epoch 20
95	2.2876	17.6214	|	3.1606	2.6983	23.3890	24.3902	|	3.7155	3.2330	9.9401	16.6667	|  Best result at epoch 20
96	3.6832	19.7333	|	3.3930	3.3797	17.7574	26.8293	|	3.9408	3.6496	4.4791	16.6667	|  Best result at epoch 20
97	3.2941	17.4223	|	3.2771	2.7934	20.5663	17.0732	|	3.3270	3.1793	19.3554	30.9524	|  Best result at epoch 20
98	4.0674	18.9034	|	3.3876	3.0462	17.8878	21.9512	|	3.3351	2.9077	19.1605	30.9524	|  Best result at epoch 20
99	4.0015	38.9331	|	5.1056	5.3647	-23.7553	17.0732	|	4.5131	3.8997	-9.3924	21.4286	|  Best result at epoch 20
100	15.1890	15.1988	|	2.9024	2.0409	29.6476	26.8293	|	3.3271	2.8261	19.3538	28.5714	|  Best result at epoch 20
101	4.4107	14.6742	|	2.9716	2.3413	27.9714	17.0732	|	3.1437	2.8685	23.7991	26.1905	|  Best result at epoch 20
102	2.9879	16.5042	|	3.1139	2.4996	24.5212	17.0732	|	3.3687	3.2004	18.3466	21.4286	|  Best result at epoch 20
103	3.1102	18.2270	|	3.4890	3.0678	15.4298	17.0732	|	3.2745	2.7967	20.6287	26.1905	|  Best result at epoch 20
104	2.9753	19.0899	|	3.5658	2.8766	13.5686	19.5122	|	3.3306	2.7121	19.2683	28.5714	|  Best result at epoch 20
105	5.4825	16.3600	|	3.0903	2.0780	25.0936	17.0732	|	3.4028	3.1482	17.5184	23.8095	|  Best result at epoch 20
106	2.9204	18.4168	|	3.3495	3.0411	18.8100	19.5122	|	3.5282	3.3730	14.4790	28.5714	|  Best result at epoch 20
107	3.8008	16.3429	|	3.1666	2.6892	23.2442	19.5122	|	3.2356	3.2701	21.5730	33.3333	|  Best result at epoch 20
108	2.7317	14.0761	|	2.9247	2.4248	29.1077	26.8293	|	3.0988	3.1227	24.8880	30.9524	|  Best result at epoch 20
109	3.2419	19.4289	|	3.5389	2.9619	14.2214	19.5122	|	3.3752	2.7472	18.1890	33.3333	|  Best result at epoch 20
110	2.6679	16.3335	|	3.1403	2.6660	23.8822	17.0732	|	3.2885	3.0946	20.2906	28.5714	|  Best result at epoch 20
111	3.1521	19.1648	|	3.4449	3.0729	16.4996	26.8293	|	3.6027	3.3762	12.6728	26.1905	|  Best result at epoch 20
112	3.3565	15.2005	|	3.0741	2.4120	25.4863	17.0732	|	3.1075	3.0138	24.6782	30.9524	|  Best result at epoch 20
113	2.2987	16.6634	|	3.1168	2.4207	24.4515	19.5122	|	3.3413	3.0670	19.0112	23.8095	|  Best result at epoch 20
114	3.6508	22.9816	|	3.6808	2.8652	10.7809	24.3902	|	4.2191	3.9384	-2.2661	9.5238	|  Best result at epoch 20
115	5.2495	14.9007	|	2.9970	2.3364	27.3567	17.0732	|	3.1298	2.8388	24.1375	23.8095	|  Best result at epoch 20
116	3.3340	17.6571	|	3.0852	1.9881	25.2182	26.8293	|	3.5223	3.1792	14.6220	28.5714	|  Best result at epoch 20
117	5.1017	16.9853	|	3.2923	3.1680	20.1985	17.0732	|	3.0759	3.1400	25.4432	30.9524	|  Best result at epoch 20
118	2.7589	18.6883	|	3.4326	3.0505	16.7975	17.0732	|	3.4604	3.0983	16.1235	28.5714	|  Best result at epoch 20
119	2.8399	16.1199	|	3.0478	2.1379	26.1253	17.0732	|	3.1974	2.6251	22.4985	21.4286	|  Best result at epoch 20
