epoch	loss	v_loss	|	v_mae	v_mdae	v_sa	v_pr25	|	t_mae	t_mdae	t_sa	t_pr25
103	3.5148	3.3463	|	1.4991	1.3620	40.6384	39.5833	|	2.0998	1.8589	16.8499	32.0000	|  Best result at epoch 26
104	2.4171	3.2082	|	1.4788	1.2003	41.4392	31.2500	|	1.9103	1.3960	24.3528	26.0000	|  Best result at epoch 26
105	2.5332	3.5846	|	1.5544	1.0638	38.4467	31.2500	|	1.8221	1.1862	27.8454	20.0000	|  Best result at epoch 26
106	2.8882	5.8281	|	1.9035	1.8172	24.6235	27.0833	|	2.6170	2.1793	-3.6305	20.0000	|  Best result at epoch 26
107	2.0542	3.6800	|	1.5302	1.5862	39.4066	35.4167	|	2.1839	1.9640	13.5191	26.0000	|  Best result at epoch 26
108	1.2736	4.9171	|	1.7681	1.6432	29.9839	29.1667	|	2.5398	2.3168	-0.5733	20.0000	|  Best result at epoch 26
109	2.2266	5.9236	|	1.9233	1.8481	23.8391	27.0833	|	2.6445	2.2041	-4.7196	20.0000	|  Best result at epoch 26
110	2.4385	5.9557	|	1.9964	1.8269	20.9438	31.2500	|	2.7962	2.6556	-10.7294	18.0000	|  Best result at epoch 26
111	2.1928	3.6900	|	1.5209	1.5484	39.7718	39.5833	|	2.1538	2.0466	14.7109	24.0000	|  Best result at epoch 26
112	1.5955	4.2686	|	1.6413	1.6089	35.0069	35.4167	|	2.3147	2.0835	8.3403	20.0000	|  Best result at epoch 26
